DQN,OPT,SYM
26.660148913984948,22.194885413575175,-50.852961757565566
22.550673885402457,22.72343138080994,-4.487342857417793
25.656444090825246,24.741409717102844,24.38693894731304
30.90477001670475,23.41174730941972,8.737019666553001
32.37307694605877,24.542399069110836,-35.52352379119279
20.85729814112698,21.45466261177576,1.2381023547278214
25.61748787151079,24.871052017075826,15.399111996068735
28.805517762048982,19.000696386227116,3.580798296814824
33.52324721917188,23.46334543840223,-0.7359017152472838
25.965161369415398,20.144225661025246,-13.446124411543074
31.858768230090583,21.260221082737083,0.5663503377466952
26.194411565602444,29.703449214115892,26.607843143902958
26.1811180401448,19.732482384382855,33.70781406611431
33.23019735345125,23.599367871745148,9.281659562302224
27.31727884016719,24.36030784585935,27.958747615676216
29.04854158334282,24.2979753206208,-67.02558669855493
27.86179695002487,22.1674386177224,-5.807158376290271
35.53985378423928,18.529519463322195,12.266720519208343
31.219875009255016,23.5298524481861,20.051128024495323
32.36798354595222,18.557660264302015,-3.950706565094503
34.56649643807456,29.290717334310663,26.370919739636005
30.306952797540717,27.21136578844193,20.211648830377346
30.29273082269997,25.044338816179344,-0.11501540725485038
27.832243505732073,17.429305055267317,-63.85629725154644
27.230845764378213,16.578921096106072,-121.66350809015216
35.86207484265761,23.861728757739087,-20.856351016304234
31.493084305964413,21.701349034964274,31.102189997796494
21.68478982341086,16.935217400355047,21.260627575027044
26.035165155354132,19.800115000446294,2.156702925294898
32.42323379737045,23.370242100453467,15.899581117506068
31.024709077158946,21.167358019461886,-57.31485859391735
13.863025091490233,19.877612108896827,24.062101331846005
30.944133160200884,30.594667037138368,20.469968835370214
29.640739641776317,21.08411887031236,-101.24988126382989
30.060356294223354,23.77534593799134,6.289871485418237
21.926231627976463,20.17378595176939,-47.959757788680214
25.15895638544244,19.088000027400028,-35.293072807830896
25.647885092676802,21.234833610189888,19.034623798726294
27.6115859063495,19.395533449834446,12.704843211979787
28.396586464388132,16.983229422462514,6.187623618927668
26.686533909618678,23.511880052568323,-67.23303764482506
34.127898266638695,25.933043756838956,22.170284089271377
26.81261719453658,23.19776979242019,-5.368228510735013
29.7051277857812,21.264833857676386,-57.32340167112126
30.206816478103793,24.946638099367174,12.569462149586233
24.43814846178091,13.748911835535326,-22.55711086836976
29.72642177665793,27.538349893539014,-57.28580008192984
22.073923602685117,31.72218176084703,28.087732377229173
27.222173824671273,21.377923250033547,12.026074382942195
24.48137779687497,27.85642053684144,-11.425059933105807
29.889745921917584,21.826437501189794,15.913125972979671
26.281349650481616,23.07717079022348,20.81552058002581
28.862356074206097,17.66111575806226,16.318320868584383
38.87598015175538,23.405944218489388,11.133201935441113
27.5679393093195,23.845843389569435,-64.51533988881943
27.268646768505622,20.174756368876757,3.8924361016401057
27.748393511059632,26.71538026848181,24.932164932160553
21.847238525275216,23.399267539110664,-58.838562046548475
29.036325230171045,20.653646694407584,13.728880497926275
24.35986490939665,24.140580446850787,10.345585807215352
35.209566586478346,26.48897723839597,21.30301101798858
31.633821419653156,23.333406218431776,-2.724600273393437
25.654900015230034,25.174937408563252,23.775242542611384
30.829959396603897,17.76106334700855,25.17295339017662
30.608031351490563,22.07231251791434,13.541329733835664
22.115473263649907,21.572094038051066,-52.038842200680875
33.15407982477477,18.01685521060953,-36.64035591579324
27.394405036199892,21.684151562348017,24.35160342628405
24.720144624936665,17.979276546596008,-117.86072278883412
37.15809281289897,16.890834647230044,6.636976861107605
29.937100697223297,18.532328655130875,12.149513281133258
23.804811041950522,20.33223829964767,19.266973288837825
25.626428695774663,18.62514940734662,-9.397122008915366
18.047095823797783,22.643984254404813,5.068310780838855
34.75470360870398,24.230310767651197,-63.89254484787781
28.420217380462567,26.42247627447251,13.60282895051531
25.81862965289733,22.48420732160406,19.60236314309751
27.257857210267492,21.584809238537453,-40.1840215378558
30.104286361981035,25.619811282400217,0.3224898059508694
36.23118773505556,13.939920045133096,25.284490930322775
28.27709104885039,20.68802366367582,22.587949699049528
33.22621651300592,24.009276542172962,13.394163923835352
26.91925652873928,26.63894979053317,-24.856612659604973
28.858123517995487,27.948527775015226,-125.10569978891803
29.54874559049884,24.968308481472565,14.100504997757858
30.571837649944634,26.35607648426052,-1.384470441232758
31.08701619377026,23.131839824808928,-22.73645960156361
26.62021355766351,16.657407790979274,-1.483209563833363
26.977393974086795,17.59111462553029,23.090810157084565
22.544540037206293,23.36127908501231,16.073082527455206
26.275202328255766,20.341890828763585,28.271883490006942
27.96774995053695,21.083744751502103,23.91969080373881
31.693528654027517,19.74623177028573,-24.72882769778741
23.14327037486927,23.834409193777077,26.138125187639663
30.087435557151686,17.505022861144518,-26.890105031552505
31.35707501356366,16.524282755279344,-17.03793967804894
36.02413836093399,21.3185803068035,-78.53211106717524
39.84060100387316,22.369653780592156,12.621471800441178
35.78922609172218,20.496087315198977,23.537627395875443
33.50876803333255,23.706163844884614,-27.16124869001324
23.482286145843098,25.77189787357495,28.53945236468255
29.56993582893159,23.42380194896576,0.6608271279849782
36.647361225365174,22.51983053564703,11.067119054206039
41.65900626837442,22.75753743459165,-7.4438569640266445
36.7189997621468,23.261903778183214,15.618752555458073
40.113350809342094,16.467119268811096,-223.45718014477583
34.094059961401946,20.598074188719544,20.466974411571027
32.48706414456291,18.25898062122302,22.754603485433922
35.5545314953348,20.95167672937932,-60.00058627895805
27.289096844266894,20.01553126102129,18.388843975328214
22.605116949762746,20.81640039748997,34.711265733658315
31.460218894364694,24.521130795449206,-31.58551465086451
34.69238749778304,24.308462855703073,20.609699525274674
34.37662607691375,17.045801935238615,4.433003863629242
33.92263626604595,24.845711742017052,18.694797821699623
29.118552846544954,23.315084374120982,15.226293461776839
24.984676978719012,21.750419356136508,-34.355311006413636
27.48544863074298,28.01050716857049,14.95816419803476
24.981878188508087,26.912651497235853,15.52262946245236
35.52851541033809,23.149858280192362,20.881562927870792
29.863216488799218,15.977307486386122,3.8801774676982785
26.666316720069634,25.504962826386254,30.176449338195923
29.800965074369156,18.212114490204687,29.905504590214928
25.657115948874292,17.796342207810106,-7.368525209157792
33.04782606789439,20.52513931680378,22.27072357810407
23.519902502225026,17.594080896549407,39.78072794861035
20.16004558100761,20.583189859587268,25.944917672063017
25.147247298849244,23.018075097443017,-305.657447880796
22.812181924194867,21.198669776166028,-19.163614196978028
29.592270092296676,23.506646909653753,13.32511917632711
31.098183158493594,15.690623992410478,18.232136249051457
22.045352108140335,21.15849277581178,30.968648180003054
35.55260104434423,23.447308115349927,-2.545472462932627
31.3422005822682,23.721340635867282,3.9676455567224065
28.350082594226283,21.04612291119128,29.21208649328781
27.671851788546373,18.40152836122343,28.264819136078835
28.750084948732628,21.72447516279598,-142.7478735397369
35.82087223926477,27.074648708206084,5.621344149601099
29.35722199876437,19.567593700520916,23.654893854839578
31.965948965142378,18.090268009643157,16.158660477310434
31.568559539133986,18.306001332398044,-177.25079621337053
32.36623356125845,22.137752426661855,9.618505613813563
28.09957261798154,27.84993168776863,-4.365555293817236
28.222435980495128,23.902679230334215,16.322115599656943
29.880062068767224,21.117307005117826,-6.173554882809351
29.65701638932064,22.705745201239033,9.873626302683853
26.94819116847019,15.840183898479308,-9.597498536087892
33.42402235936012,14.756064445625384,10.552082096277331
26.945113985690046,23.342526111031063,-24.837370272699275
28.039538024684724,27.130625005062456,12.677508638300447
33.47677489864776,22.052216110449713,-40.124865053271776
33.55194598542674,26.76748668783076,-10.724092930017457
26.931820517102665,22.65099399070181,3.4634928461646552
28.4130750050626,23.888000074825044,-42.68857110655453
29.412784941243306,27.29383648292011,-99.42759761762821
25.950136763033807,29.25580621571534,22.177971958464806
31.992568914783945,19.770454192360003,25.03300030199189
39.95599744589531,28.564716171789357,-49.03946575731346
29.6536899450041,21.028687007244656,25.793224897066978
21.434411228655804,20.308176636410433,-39.07298395168606
26.368247181923568,21.72203105299394,19.343195147997708
25.11580449401643,24.89856356219841,-41.540249448345314
24.911946685027427,26.883359611114784,9.687482632878318
31.85793004020214,24.059206035913434,13.828102593630977
24.265123273122516,20.770686670624364,-45.1869998554751
32.88266960278974,21.855670353816606,-254.70694215146005
26.99608194198201,24.279444552570403,-61.264372298409334
27.212661580328074,20.728266173821346,-3.7052331962732334
32.02577329560747,24.679885553090944,20.480663437094492
21.262925734977017,21.338096249154503,-4.020348579291215
22.435817544692082,19.975001536266056,18.940338094430103
29.22213039620625,20.685895988472137,-76.43758360836524
25.134185069878445,25.349935898727107,-13.977633535988124
30.753755353015,17.28823470398809,28.674764385731347
31.74579082021279,22.65589612750932,19.90875259689801
29.662498715733747,21.041672369601176,-14.644719956051164
33.81518752905066,23.9902259662897,-34.66545863046443
36.83425955179764,22.50706243982445,-13.537410486475261
29.201310745275745,24.723837055169295,24.42802335745075
33.42526056774337,21.344890806683058,-63.255109762576005
27.626236959307384,18.42779136662989,18.818777806828464
25.860383505485252,15.6432726366528,25.02991098114702
35.54616448957555,27.607443944462243,23.067304918964766
35.22614382893698,22.059182924619275,-74.89804044335915
30.041619698684475,21.557786503593945,21.71012216353378
24.087826084700133,21.816291161649104,-12.025217457599751
25.68379321937417,25.36993681495189,-14.907674097073338
33.003925386775045,24.204617687471682,15.950525641107273
32.473384256995885,28.1060972597777,-60.73293571058012
27.68475557343375,20.224192071901275,-64.83245791564457
23.676252899231322,16.822535669730637,-15.0914088905596
29.117407211783792,24.89035992915406,10.328270971018794
30.58857218552625,22.63850007772992,-6.333270508996806
21.776549129927435,18.17712981473956,-15.285353940286528
30.80841237003088,25.221307455955987,-8.102799874542837
29.186204864878686,23.074468310597567,-53.97866678800632
31.042436021792476,27.91146834253858,30.614234257568803
29.85823451023409,20.0932070723082,-6.112317923106831
30.68568426117259,19.63764787040917,-4.001287664492329
28.318395213499002,22.5524641992219,26.469923533828307
27.05045167061514,19.604174958615413,-47.58608799678029
23.909769772570897,18.306016263516966,-51.003625451922645
31.923947999754965,26.3853446613327,-1.6925329062984034
24.969569855869413,28.26097353027075,-14.884111024502658
36.89568336017236,18.808133630452478,28.938595403418123
29.978934326369686,19.802574068876865,23.92249469475283
22.980420545431073,26.96383975852607,23.031643769954595
30.094524444793958,21.261365862411044,18.49825333945393
34.61994927250183,23.038429016736526,10.634413623693826
27.959457267967874,22.485766086268974,24.914579751446745
21.015792673735767,24.7020954336486,5.5905460991245395
32.44418773092255,23.383549222557697,5.0904507723064425
20.454500951584837,21.272246651454207,-31.131623771811903
23.218799197178992,25.192347527464623,-13.58572022212586
41.33637080324957,24.965477635195956,10.40983473033383
24.507908467314316,18.992723755463476,-2.804125192703339
38.31608922292414,26.242718081735738,20.559830765880115
29.190519543355165,24.633492401888784,23.81285385263036
29.775418085241064,19.143002697161926,28.100295477289382
32.46417078630151,17.527309872767244,21.17949977474772
27.836149155756296,25.59488926038101,24.96922029158206
27.6440770411223,20.837468135760705,-185.60236170082933
20.06296020497085,18.833823972052798,4.055302905104741
28.1326927578362,22.145214690129613,0.6289234926357581
31.359936304598907,20.069935538154173,20.762597089960657
27.72398294191456,23.515382221902946,-16.270194452100135
43.21130540380346,20.932499786843245,30.219351796704103
25.941987265219907,23.08890968726953,-22.03912543462619
32.82570377797668,17.143474320312766,10.573762082939766
33.78570133280585,23.52369416933343,-11.601520191977333
22.846540472768666,18.619181434000897,-39.316447878115426
24.71194101249245,27.295829334961233,-7.55710325528548
29.857279887621292,20.56072500759883,-36.25920509906818
28.699224269126788,22.358131557524022,-36.62105460676867
34.50142076308762,22.301513177771557,11.220518829278808
25.768379000067856,23.89870908237053,17.307007525878355
36.52350919020992,18.853520904735454,9.469182386688747
37.85937192881554,24.941898719623016,33.412275853287476
35.88066067610461,16.72317835493066,8.612112087677609
31.402918736471733,19.909953598815267,-54.11788589752812
29.30636915941605,23.735562589096983,-54.861756191757635
26.91246584409302,19.16339832315314,24.15328606017959
34.403590382404566,28.8878573291725,-9.615428442572538
38.66866332248743,29.10561716215922,12.409719483904695
32.86105592801672,17.88993829029052,-22.367938317290182
22.063063156117494,21.24146590287559,-9.75926796761171
20.759746722362426,21.27975036720249,16.625487928522524
33.96415499116313,21.0783645881655,-80.36120152964624
29.033551107741562,22.537548333344148,28.35872068504312
32.55706399469772,24.12093501539212,-28.305504207453165
26.35004256401443,29.94436017352452,-15.048818641119254
19.547197281793746,23.8465170491357,15.271458609520087
31.664223312187442,25.925991908730158,22.13508580125054
27.761847310730516,24.901743795886905,-18.794256827547493
30.34042510635738,23.524352849716198,32.087905567712525
26.64761497767201,25.090074409733194,-54.62617068512353
30.909720474039993,22.13460935816082,-26.53911376202217
26.7817285297549,21.66238616684637,-9.108640168363184
27.387128356975687,19.821141343754025,20.995468730923893
29.71274340541606,29.182310693158357,12.193893827094263
32.35806538204767,20.309229826375493,29.356357130283047
27.91210833841308,20.321698945104973,-2.390804999092032
25.6593670220023,23.04511140693262,-8.799131668151546
32.552969970990354,20.097347698313374,-23.902293383176005
33.461627585786935,23.585748008035548,-8.21538750435315
30.813635813473496,18.905898869884535,27.876198963930086
26.57007477578884,20.272705395477743,23.530978999430435
28.281336811394937,23.360091701744853,-3.358493469391217
28.385734728051325,28.163794101529202,14.015919326700104
29.8374351938716,25.567033323650296,-19.034871952737134
31.27202423629313,25.151774941914482,-2.453645060986225
22.42802015402825,20.14248498615179,10.400253700828316
19.64533676355556,20.492824668582976,14.134081826031395
28.315192292336512,20.64711270282259,-6.741722893318136
22.356186054879412,20.502440376388666,-6.402416372425872
30.413311677434418,25.172403689408593,-31.65543565012185
26.654037642734973,17.272792794342642,22.464182410945877
28.112308872026126,30.328763666748788,14.936787780773193
23.1880709041893,16.020835029119336,15.745067075111812
32.05637139286536,15.897247547562932,19.11610238461479
26.984183638371633,25.855524711949602,11.960283239173997
25.61305758772154,19.87133611025073,-164.2694920040277
24.95612032984611,25.328266514353537,-232.4922220357825
28.297992054130223,18.42320956617933,8.026080761048515
36.300925911275804,26.888178508989274,22.67397254155078
29.40758516288195,25.960980171210387,-39.30267746301885
34.983548634671,22.790274431834785,13.672451914975154
31.088192147130655,28.106027939933345,9.051523356686971
32.810859709146804,20.99427184949087,36.01649646747984
33.95366453644957,25.13824810210937,-19.421732390689243
25.36951738593021,22.57416975338664,5.402538782208343
28.767561687211607,14.932719139465076,21.703880860211136
20.695790050260705,12.30549407850608,-50.28895815745547
26.480966314748024,21.337651090291192,25.61509931786719
32.83041919747738,20.41561389744729,7.541991816265828
28.779393479553534,24.15025803785929,15.658230262036598
23.539789583424348,24.487611702736665,8.38681619042363
30.074180383504576,22.07618220657346,13.625494622126977
21.96328112893604,24.502600795816207,20.638869397537636
23.901171644131026,23.732190365125998,-25.161931172574626
29.263762961625027,21.425839574539136,21.21092554738878
31.81168896827235,21.712935132486592,20.01990104819073
27.12633177498258,20.720564211466552,-7.465135740609835
24.522419829606108,19.08134262310927,-30.33535385538654
32.522254393303186,18.999674545417506,8.984951097229299
31.99102526234898,24.43067358847884,-83.38095066241927
25.235222489139463,23.098947781751864,-5.60168738730076
23.850764061074717,26.787712675277533,-15.47723406717186
31.784156161105365,18.769496946034565,14.699102971672657
35.03170986129721,21.09007526199672,20.578596245678003
31.638720416011264,22.26023283181368,-111.29397426957134
33.30325021621606,20.8806879640683,-47.66922894245308
32.30250309663363,26.771469711783592,23.626406088300897
24.748226694878703,21.62630027910515,-4.2103168957548505
27.51850557448878,29.22979047706358,20.279375323278114
29.264968381699862,20.840241769943226,10.780681122474885
31.98186664797381,19.404123711862724,6.570822173805613
28.970585114006063,24.074643192906436,-12.454395050934238
29.224817881756167,17.625933968921885,-7.56222226358288
27.184153802670874,21.17337665741723,15.766604560579227
31.64196076169773,19.56803709379709,6.511202253862805
25.780725153426168,24.69317960295535,-57.422333639318744
27.249576611638144,18.73035262816701,29.002936972403507
37.29384489727364,20.28810003647441,-22.201192910781497
31.078248192502056,19.03806574208416,-44.448383893719935
28.97094287570414,27.39241578180976,-0.7811952667040585
25.51654085632198,21.369272691810995,30.800654543085077
26.350880023307848,23.343564224742334,26.98666270204976
32.46963296547861,21.742517359506593,9.017292001573457
25.469899462112753,22.0193969356876,25.54154655191521
24.832633961568106,26.235551491485484,10.69577177941326
25.311713407983557,26.472940500449607,-45.76706768340533
35.06821293644771,21.152841742252146,-27.02262242525107
24.52969215786682,20.981754311083076,7.50689098036571
27.04834455702943,25.522885985302807,16.06473861985976
27.781562332621355,25.22239280213617,10.331305224086426
37.08149115431264,23.902531497233426,11.073463269134194
34.844820792597694,22.464356937855783,11.50619039629889
38.21902751597511,26.151600614707874,-27.048845947640082
29.62294873262157,24.2038318579392,24.45896815987838
31.01009992162726,22.288201477472395,-90.34972239858034
30.64327754602408,22.691461523201166,20.223887292473485
25.440891573097378,25.54403779735862,-15.3418597342086
29.955331259185908,16.302521880154913,25.64798037900091
30.387331101535416,25.569316688456745,17.615835864086968
27.100601423842285,27.645126142903813,-67.36943731918286
23.808078403017355,20.4304086806436,32.59865856488486
20.28382354860565,24.80127356900174,-8.152004944892251
23.642180013852126,13.381499925331807,-38.98678346158519
16.91364290498389,21.344987777627587,-71.7323412447563
25.842881418575814,25.23912038472695,9.856592833846777
23.431572239165263,26.867287229781,-27.155164976169832
32.96550803040242,21.63607820269919,18.235808136253805
35.74326247012097,19.641083197958842,-18.570228682060726
28.06279990806338,21.714634557029015,16.488761624459286
21.868535299821435,15.542098219426517,23.73659904735364
28.314868305678196,27.64758180691635,-47.89483555180488
34.805089592580934,17.579520615838632,-1.0306778141858046
29.344573977178612,25.388912285510955,18.58465815885495
39.309139897254,19.804346006161683,18.74207517578786
24.14486424911369,25.727490463486987,18.231380323428606
24.6909314683046,19.464978873353402,23.359009203811844
26.551963704288376,25.206961720303816,-20.72285810116143
28.028406222197848,22.255894640721817,-35.43283900432022
25.32026694345542,19.364968110363815,-3.4621822441768724
23.248282789796896,28.55537584066694,-96.19573093114025
37.09958798476215,16.03481139004292,-26.622306851893658
15.73311122584702,23.44231395824611,-4.366755563273943
