DQN,OPT,SYM
57.110468917208664,42.60159021944088,60.34797465389897
52.35338336206263,39.25834813868576,73.41262450633201
61.200823722229146,47.92124601495257,61.61637589515168
51.618755148447235,47.577353732625,36.101969672282394
57.438216560084484,48.8555529485221,57.43194970689126
52.53744710382159,59.12917911459593,62.65486286611997
51.942027795126165,58.87551474111751,59.067399581510415
46.06674937993813,44.64726800290927,57.2044036516171
61.74482465871529,43.22385446272273,57.915707451565936
54.4741820986237,53.667973368273636,55.50754176064396
43.72275608493315,43.634347202199876,52.27631308987884
47.7260210901311,49.91018880361871,60.175834347737464
62.09912099175267,46.58597524124548,62.72518370841249
50.165692168604565,45.12368171766559,53.42929373680991
50.71389138450162,48.18556823148407,42.03994097933128
57.36263978929371,72.07784814552758,37.41498044738478
62.28755871703147,37.6427637264141,60.9543289601869
51.1160838954041,42.83433956071883,72.28061873782269
47.33435484368084,53.51852255716835,64.72384682124182
51.08784011624681,53.390502442183504,55.52263343343844
63.38944523084973,35.73341392798642,45.43587255514245
65.15228794332431,37.08226334545597,58.603574349132714
54.95916979968956,50.72766737118974,76.42103295131199
50.52434720219975,51.30050244218344,60.62733209380758
58.75830993128119,49.68293814489658,46.301532096597384
53.78182576977093,49.15912395080409,59.50931962030387
51.75402592215417,56.36024396741061,32.9537704563856
57.19621079157551,44.68621843305641,55.99734737676954
63.23260922337005,48.51743946234063,56.30871822666836
49.57054829106903,60.441293537263505,52.570620023448555
53.76033098275215,49.859859882091996,55.34134831325554
53.482004870683284,42.95508313348785,52.768842163788634
54.86884087816287,38.71362655387361,65.02021936954179
66.25228794332426,45.48011835686478,70.4564276621395
61.129172758740765,42.85484758315786,62.49764573237246
55.90497447932944,46.67735373262488,77.33443589096674
49.225490143249345,42.12622607453733,61.528363421647384
43.415412055014514,43.62694672286352,45.44271620410274
48.618270050450974,46.640745633994456,54.660081872838646
44.50445585635839,45.683267066423355,73.63947535902014
58.64612506185972,43.11475421196127,37.852993358641925
69.66657959393213,45.378646494288716,44.07189793990335
37.059021264700846,45.06971134710329,44.41786008163848
36.640392114599365,46.41652443014024,48.000796165309794
53.47686099314777,54.179108667842144,55.102846059325884
61.553879060590916,44.85906114553107,50.859663824792165
64.10820891860351,52.39458146690424,57.761908540435684
51.93852723959817,50.12343088437393,59.769633258868566
47.79827005045098,50.15913923376577,87.48797293052053
41.66501268673403,40.043727566551226,43.59748659685175
63.299224963481606,55.78206767595633,56.586069898067706
71.3890933848803,53.88352425557048,46.57107627889968
43.38164370980746,48.82011071538389,44.94822252813992
56.26675998047014,53.501088552857254,49.695839030167605
49.500861929633686,52.68367407618473,52.964165142236084
60.5701811621378,38.627941128924306,62.59448938133312
46.4139401924384,28.39514426533529,50.610915420000254
50.09928905438005,54.41879502927739,43.77968674923511
49.66973427154612,51.35870929956164,62.269820001261905
50.905318683817896,56.2377454594245,48.125999451313874
62.52304679905508,50.04050244218348,67.47787703802567
50.552639789293764,37.6543624851617,48.01524867481709
49.958146113330656,54.925866587086915,51.20580506743977
61.73385317709685,50.85765972970886,69.49015188183978
55.194104010388955,56.43235839007809,36.89596296728746
53.351582577960045,53.71278068280151,66.82647986688028
52.56705537702199,71.5732352148741,69.18229218800104
45.349506362697156,54.69952331908456,69.4371147854904
45.56058945752471,52.24090945194493,73.42317369522675
61.833352796139025,48.27607625392315,60.85049608632812
52.01539677205271,38.50078384139903,47.17104995765271
56.82512429994371,54.900979898698665,66.8333757205819
57.7402898162962,48.748944849891586,56.78335408176453
58.81211648389285,46.31239659748283,59.0380497830829
52.20937478409587,46.367996292716384,86.8340390439846
45.33634237017684,53.32439472451105,55.57010435952856
57.71802217621024,60.594957910741925,60.061560939142964
62.23758928295487,42.84931197882291,91.55050496348167
57.18905350405008,49.112624506331926,80.00928437195057
52.544212664547274,45.008332855723964,60.303118531434734
57.78772382060737,40.65161314388372,61.969651938634286
58.80391726799573,39.27321190263129,60.89468376520733
56.30061873782289,52.73491038843066,66.8493977085385
58.17051008366428,41.35636825367067,58.75372756655139
56.60092473490664,49.62563867823792,59.245935360415444
58.75442529043448,43.96054064958807,34.71735674162949
47.465404413533534,53.82773017646258,50.15726928853489
65.66302387461238,46.814018280673224,58.54877043140914
58.19945287233068,48.5208313637101,58.55776966949247
66.56611742037893,57.84217164768495,74.13457807010013
44.25932726178485,56.27765972970889,60.76580082276337
52.11792584596262,56.87382261117341,51.25920800709426
56.05734609114401,50.440517725145455,68.16424618952237
49.864847583157825,51.36757399999311,86.26885443774611
64.193860818578,49.560831363710065,59.689700746571475
50.73189621652472,54.275952316802744,56.60249125430494
57.690424353948586,49.573023874612375,51.766085181029496
62.611246014952414,44.12524695143844,34.36272088653277
48.08728328587114,48.211253656433314,30.338414390716252
59.5458037818141,43.880118356864756,47.953765773955936
50.4582394845271,35.597948770405196,65.87894189084051
64.23090945194488,39.52656263754483,57.778464434325656
58.5419819462404,46.169460513811515,57.640081872839005
54.344410007472675,47.43693908138266,58.29923389058814
54.386210791575365,52.131458640839696,46.31460271792173
41.208277691931926,48.42133174466815,43.37181221018798
62.991567294998106,41.28328999086614,53.09585727218064
45.63785539920869,45.48842622692058,47.84596592633909
50.802867698142734,45.81736137410587,60.14261050899563
52.050947659349646,49.99505256756413,51.73802389958837
55.5492890543801,46.01231086776707,53.99227098693683
42.85591243597264,44.4216835906376,68.78498212081024
58.67019644509958,60.73148027965679,68.27177696183435
47.416562637544985,36.457627490359584,46.07144636688207
47.62299163526308,56.06065861865301,45.44296279271816
46.481698873599385,46.90887440313776,57.77111276292578
46.34942827446224,48.670517725145274,63.62853488107908
60.31099518166059,37.916562637544914,72.96742078257512
61.460924734906826,49.60944523084969,57.79424323047124
51.102740801971265,46.52231850924798,50.94621207720104
63.81030805830932,39.5297266300652,53.85902126470114
53.76557587296506,58.94353485610259,70.97235203422285
56.72717463171267,51.64541841086981,60.67749295270704
46.21996218039527,56.78959376583822,59.63485182783478
49.562341433690904,42.44305444053606,62.11819492126733
56.77612506185986,45.254331919237984,56.6754273379763
47.7404472783914,56.25951567760353,40.39723280450886
60.10000970270636,57.26740889641691,69.6202452530365
42.22519942912726,42.630133639826624,66.71449998186517
64.35563103675689,45.21599052420737,59.311105121444825
46.95400003866007,43.18704773554117,41.69369532720157
52.92748531122629,48.18823948452726,61.381239659097105
51.26324882441014,51.24142511586476,56.24671245815898
53.47441764895382,36.05331291530882,64.63387270473561
66.69340795993098,49.91060345486102,73.12914687524676
58.333562462975124,45.21126893939527,54.05233083315852
60.85987516505412,47.11353953853222,43.21167427573107
58.95548250176837,57.411544370555305,54.53849795930023
63.971238373471465,37.22331291530887,42.71080380679069
59.91378273034326,48.999546243527305,59.97948004145013
51.85485522463878,49.15563867823806,51.990239334934074
58.07685335166698,51.880375546011976,50.63848735876786
56.523453808816484,40.70004026863006,61.045834347737724
62.650995181660676,53.234895105468865,71.67913583696168
54.439154516727655,45.73377508886233,55.448692343174116
59.058410943958734,53.89626595536754,56.08230451191173
64.3116453832329,44.782310867767094,49.62748235217498
41.55144932593325,50.58018116213782,61.6162337160182
61.78588951152983,46.90913923376583,64.09004791011068
51.35077619991796,50.07578085737134,81.95593363703676
46.78908406997391,49.2116530247138,52.81441893457932
58.60982296031298,48.38220985508957,54.504165142236275
60.73537384760988,47.34775310090549,43.13489047299214
40.28364947831648,50.65441764895374,52.9740641295588
55.99747002826433,50.23384553561618,51.56039975608036
53.77379037182425,49.44693908138271,58.516469266348395
62.71061109634191,53.2113164617063,95.16385569839531
51.95916979968945,49.105568231484085,39.238798038281516
47.37622607453737,46.721761678872326,74.22502624631716
50.25255405957796,53.80112971931305,61.16131774733191
54.20668189223544,41.517697937113525,64.13971898858426
52.4595615264891,51.87541076938888,60.65554659266712
54.416319445734075,44.029475796773454,57.573813296266906
48.90192678244841,52.55490274694989,61.74628252395428
53.067604565916795,52.55408108594611,65.26764573237278
63.847346091144004,46.18020408658046,58.70867706021238
61.87523930995741,44.8986464942887,64.0215044897252
53.64167594915665,32.44722812207914,55.80441129309861
61.27807438095101,54.3140581615034,54.05332055678977
49.89958445093188,51.03773781794362,56.75513958290537
50.0161327033408,53.18237367303999,50.06263387119134
49.94508313348791,38.93023465250434,91.05514081857814
49.08825476748895,42.14720519763631,77.64594891999877
59.51646798072265,43.194290752782194,56.98060474048657
59.34823184304639,39.3832042611504,64.75968546360944
44.83570745156646,47.476617801336914,75.29234439274148
46.376782904912986,42.95433956071891,76.90492523363991
56.59304679905526,48.67019644509958,53.59157622210478
54.194104010388855,49.228003934197275,28.313117295762254
44.49770261954325,42.114855224638774,66.8496256173878
51.52360362943091,60.75435651710626,52.801990873346995
53.25420502306645,45.80304679905515,51.72207747856896
56.48758928295484,46.57588951152971,52.87500972768308
41.80598416835181,44.38104867202702,88.75744198363918
45.811120404406566,56.15869401659984,24.193166103699014
46.83877043140896,43.49126129791432,55.832913547028426
51.709576809450965,42.48599816568827,62.55400003866018
54.22526223440035,35.98175532301707,49.21104995765276
56.708418585439574,48.52376744738133,58.663126172915554
64.60040142950594,56.5530866798853,51.96630544839783
48.553947833919494,50.84385317709712,60.67986116771738
49.733110889953736,47.01704009406015,63.45374580856401
51.23953224619096,51.81700952813648,79.24153333227025
42.69436248516172,42.771190851160384,83.1373303704288
54.96653971310212,57.03422962093481,36.374278478824635
44.46363419535447,59.79422197945394,56.64546086295118
56.20002498566819,47.1940887274271,52.216906842033495
51.08948343825415,57.239922687364924,45.33708298389476
60.383995356230415,45.750846646672045,54.90236435813364
43.55711182643961,51.34522402699557,67.83446645689037
51.1323261507289,40.59898305729621,50.351262583540006
66.09520874403381,52.174166815661835,56.740022026617055
47.16003262714911,45.82157493647907,63.49778791150584
51.33705537702211,39.95908406997391,47.436473948778044
58.27272551900944,51.32691615693972,61.61138523503482
49.76064166226561,47.10841094395869,78.1433599998669
55.52832521424297,40.96623371601825,40.79134535420451
45.54120613412229,54.04700952813651,62.44443717659237
65.30421562359848,53.01343088437372,64.33613270334081
58.7780039341973,52.43229558480516,47.660788523828955
52.73760456591674,48.54262450633175,60.67701081376208
69.19058817189925,42.00444057339641,74.10037214920783
55.77767501267056,50.4445814669042,46.479585736557596
42.338049783082795,47.37451102015035,66.0833235158409
54.79222513805149,39.440227011023325,61.10292414756077
53.31296871082036,40.13453394459307,65.41470200722028
47.42855016404076,44.830861929633784,62.82034286890939
58.841324103187205,39.23445585635835,80.64246364743263
55.099561526489225,42.54169123211845,46.98408705400162
41.539005981738995,46.436532071621286,60.09299163526305
45.13949872121617,41.0744558563583,56.46179988627705
47.64194206541026,43.64378273034322,53.176432344569264
57.853345154658015,42.79286769814286,28.789751277886808
45.96519178764652,57.360251608891645,60.046883917590435
51.14631180425317,50.66293814489666,65.88012599834576
45.858661777250546,41.56411165186984,59.52697728878752
54.39296871082047,54.08007250797924,60.05401488386883
66.01017352065679,35.34039975608033,52.73300691822493
48.19343216999947,44.880118356864784,45.844535230218696
58.79294578637763,50.99491038843078,52.18841987106532
56.89369700062741,48.52628887981035,58.36341392798681
49.76791820448153,59.43771489350078,14.775804269519995
54.839475796773286,55.44920203903882,42.68387442811439
56.01355482149404,56.370479517740705,39.76596296728803
48.5687398654853,50.39083900519108,51.438378704609136
40.73111276292552,41.11842622692063,61.067627490359314
44.27908406997389,38.04729856883304,54.81736265973154
42.36415750075541,54.1523736730401,55.45988409216045
50.34613270334059,42.6929610693395,84.93847331147879
56.55460439134686,48.67978179385736,51.56989173364133
51.325161221722624,38.75371228358932,63.28390666746327
44.54991337245846,49.16954624352732,56.407964053367266
57.95799629271633,34.589969821876196,69.81682703042009
55.68891896639775,31.748378704609507,60.75011539781383
63.07417445714276,47.62262450633193,46.282649154153546
64.50545193584449,49.16743946234064,48.57063530641034
63.11163774175196,44.342961069339495,58.60536749175458
53.13506785052596,44.324010639192295,62.072898264066225
51.75443293191552,59.16381496969245,55.8678630406896
57.138553123092166,52.767988651235356,54.00700021323013
60.00853784013029,58.9831019628472,49.19467316467535
62.50700952813648,46.07083900519109,75.3074543075495
63.67943758936883,44.68621843305644,57.66396311688129
65.50901529664543,46.219139233765844,51.83259270473627
58.9813317446681,49.66028217481531,51.881990873347036
55.220330982751875,45.91198194624056,54.66564760534459
57.245646319718844,45.549475796773365,72.12433191923833
46.750955300830455,43.69103338906518,44.121573263053506
53.234246189522224,44.89451102015033,69.23290122311755
58.76125365643341,52.08530975671141,52.94627192342284
69.55406580298425,57.47698660369363,67.63725740237709
57.86744710382159,36.215606438888756,55.614478780801164
58.534809375753284,55.09415917418099,72.32963621791987
56.20928905438001,44.021582577959975,59.60076855843715
46.583133814396405,51.68197430475969,37.708671142110575
49.58508313348784,55.99478645131049,60.429726630065204
51.312113524841834,49.49642341746261,59.754235588990014
57.58262450633187,48.821574936479124,62.4839401924383
54.62993925595259,34.542185257221206,76.21014380260567
59.54991633150948,45.673681717665715,52.59892025202322
50.587832474765776,40.535090774968864,68.70498212081026
43.648441509882375,44.90338336206271,64.37735797730164
59.301160285236705,44.01696200582546,62.71602109013111
44.650705753164175,37.88321190263126,71.24061873782273
40.971856335694525,44.05012599834576,59.317526477682236
51.69581142329503,47.128631211326876,72.580327585948
45.21350729918299,45.46071210901947,68.33217293331046
50.82131010585098,47.16198958772149,81.45858960711803
56.60180284532808,37.70763513184053,72.09100706781817
42.990884854076484,41.58021936954235,57.645038570227825
58.80179520384728,51.856602518375084,46.33169251774419
60.724096368908064,51.784817017234246,58.09699257174924
53.1927484434523,44.19979707681901,64.35218821627222
56.082303226286,40.64128422235706,57.373219544112274
46.98110512144473,48.06574733239654,60.46577450151585
59.94588187004891,48.16495919636753,61.76761220739782
51.78589715301072,42.67379801330509,60.14528515884328
55.596117420378874,47.01599052420744,53.059562812114564
55.032225138051444,44.358239484527346,19.32118665643611
63.17228794332431,48.30904586256926,45.342843100274536
53.750454919872425,48.37188093356292,48.7661526687325
48.18939770853862,56.42140219142186,51.835670529787194
50.71645398338643,46.32433191923786,64.71985352623676
46.992647430774625,44.97905350405006,55.789928655420454
49.43234907517163,35.73657027902573,50.33010479728159
59.208545481611054,35.45322718559319,46.372529461709746
53.5969543643445,53.90228030184335,39.552148773195086
50.78956916797003,52.681779920885276,61.064489381333146
58.40188857504381,42.304018280673205,59.11759396538446
59.795982882726435,55.58709525785221,68.43546382200242
53.395718052098346,53.445309756711424,44.21458743495975
51.79874750696621,52.020917093425766,67.1863007659681
55.48162374441574,50.005866587086985,44.259552649335774
56.82800393419723,54.8462095059499,50.11484886878347
50.140533008107184,45.70906114553097,53.48134831325558
62.36563867823793,58.20625067240576,40.108772154788
51.55989808949667,46.51906114553108,61.12055593254988
45.6684567928441,45.61919568318346,49.69475549758681
48.35609917836581,42.25241188044464,63.01343981148017
47.806656008741584,50.598716941042596,101.76198742659017
50.98875514844718,56.90025925037256,61.575038570228
55.73978179385726,45.94450337866937,55.83584963069957
38.3904778443152,44.81988280653481,42.807606289295336
51.7553891305717,45.61094001786853,11.238352023195603
54.57833285572383,43.52231850924798,43.74265679563416
58.12401063919236,43.9927331604905,42.16923857301799
53.02198958772151,44.73612506185981,51.715356891222484
41.00772086155621,46.73547486028747,48.7133281982708
44.589428274462364,44.1081049468749,58.78015656426949
63.07726036142833,41.766962005825434,71.97606521563807
47.538677060212535,47.98807438095122,48.236489231740364
49.53149684824422,45.60823948452732,55.521348313255544
54.48143275734577,44.526125061859744,59.36212116632271
48.33770557859444,47.97028217481531,64.56112336345802
58.74873222400447,49.32692379842081,34.66514130628434
63.42049480070261,43.68483994167701,69.03831417595757
49.99247597134324,49.79692379842075,55.125468504432206
58.692639789293764,48.81179520384714,75.08403652268612
52.56032038222,39.11477713640413,52.24589843863632
53.978011575678266,46.27622607453736,71.66252009685024
62.58650150569741,57.36932129372937,51.16081440732272
55.93463791632169,48.462811248725075,86.68449529943541
56.6970400940603,55.216688248090804,69.58983060179406
50.20454158607396,47.06651678865936,53.91218525722127
46.95288298110461,50.00279596576328,55.74134110952764
54.00593831946642,49.41248232719846,53.28439305108543
60.26776838386745,57.03877974631553,32.83636701799833
50.34793348744347,40.59719755615552,66.22982720498976
45.76087721259563,37.17794877040532,49.36216701520823
49.61370464210847,49.35431663627614,55.38924917355007
54.67066754575961,49.511660666194814,48.473986041324224
48.38909171145485,41.14558351444589,38.305861954610464
66.45367407618465,46.160611096341995,37.85847675823587
59.47695436434445,44.29198958772133,71.25504917076
58.916117420378725,56.66194373883583,54.926712458159045
54.65304679905529,43.98581142329502,70.08752943673335
55.21635297070867,39.613204261150315,52.22325011003602
44.84004791011097,52.02726036142832,57.06351494066405
46.90414985927451,47.13473892899941,49.36955560838658
46.5135408241579,41.77604697362504,51.32669421614628
51.871175568198495,51.46798100975454,53.779723671013926
48.1052664790769,52.117551075550296,45.671752363965936
61.52473128751848,40.32054829106907,64.84901658227113
56.05831757276212,42.69906878701198,51.52975719598902
39.49015656426943,49.015967599764565,62.41411929335072
47.94174004005511,49.86555294852215,52.12407177103955
62.798309931281096,44.80019644509963,43.621894543099245
63.86102574758425,54.66130882022543,69.53309560699194
52.54632708721476,47.31188857504388,58.05135935154061
60.02220985508947,46.13083900519101,66.62007379360449
44.28773614451792,49.365246951438394,48.456152668732386
48.924448214877344,49.59491802991171,53.248673663408
61.08920203903875,55.31636696804519,45.66577918394597
49.19939770853864,39.55339864502467,62.765412055014565
58.28935185965304,63.796971320731814,56.49304044319982
52.45434720219987,63.45447281274576,61.05299927674412
52.17924024644343,44.61190385800563,67.74823948452709
57.17653207162115,35.4690059817391,66.61924449112024
51.54265507225557,49.11385317709704,65.71907642849283
54.820846646671896,43.79556823148408,30.53514174403722
44.081934423929326,38.7300479101109,53.64524823706415
53.054025922154125,50.1601811621378,47.23808034900668
57.971152643755715,44.61429075278221,67.36603169066314
49.2103539071949,51.2190382210882,60.32657792050702
66.54585130412505,43.824339560718954,61.56045491987231
47.051519772687044,53.174402365991796,72.18350217900047
53.83735373262488,48.32419738158552,50.64714239236332
54.438089663912976,48.72651678865935,64.71371992507045
47.09267035521734,44.31833285572401,45.42262283290631
52.61761220739771,57.83520110255287,45.8192046102904
49.42962561738773,45.2679182044816,51.20825180843781
57.28842622692066,45.57662544281783,52.5579793363288
55.48000970270621,47.92344616733561,46.221244341526926
48.07540441353352,46.38473892899941,52.771348313255686
62.85747298731536,44.13664072577973,92.1530263959105
67.42626595536744,54.02870165808079,70.24538148909075
59.40738725759989,48.10928141289918,51.39723576356005
53.38378273034317,42.6669696473063,58.21744795169411
55.081489206763365,44.873046799055146,57.88629016543587
51.67972663006523,42.23591243597264,58.64389562917847
55.832945786377564,60.93306375544245,71.13985648528796
62.788851478694994,56.19383025265428,57.382061320100746
51.46337572058175,42.41045491987239,82.93030762055605
46.959599733893754,45.7073613741058,50.328259449918846
47.23129950531896,45.572953427858465,46.867699222738935
60.16408872742714,40.81760456591687,69.01156389819334
60.39948343825422,48.689131592284866,52.539428274462296
53.410447278391445,46.693674076184664,44.34923857301794
48.27632708721501,59.06372159849582,27.534850592162172
49.484549227554965,48.16051008366432,51.40595064337731
56.68262450633188,64.39389305792714,83.19941126812193
59.21336807910103,49.135653961199694,68.76971134710357
52.99315545321362,47.33735373262499,59.68028346044082
60.1419972292023,51.65082372222915,47.20138991746421
54.641395835566726,50.30125365643342,58.286697175197105
43.78184105273279,45.9092326049626,65.6448475831578
52.552561701059005,41.110361548675726,66.9609811843241
55.548138471849725,54.237636805266135,58.12465788171335
59.26790292151975,41.30759692443593,73.62349497527231
46.72760456591679,40.17907642849292,55.79383622070952
55.23250525164127,49.99734609114415,52.879148160872774
59.43261686485094,44.74768265415162,49.609578095076586
59.14683806870492,50.65491038843095,49.72468844763728
58.59631180425316,42.10054064958808,53.96469904816922
51.35054829106916,43.300854288152976,46.80443421754126
54.02054064958821,42.23296871082033,44.11251461650102
62.52789528003888,53.24668060660983,57.11527412055807
55.015653961199746,49.91270259456671,57.97798993686092
53.713704642108496,54.15025925037236,58.21666365022247
53.823155453213644,39.574261472484096,45.94262283290635
47.64442233138345,47.285246951438424,49.50366476127829
48.29559115592683,38.2755054262112,80.61984076457293
57.79126893939508,46.34084664667202,55.70525587854496
51.922162332778484,56.026022763556625,63.164347202199906
49.998120229836786,41.65834049720485,56.51602873161208
50.26673409697622,60.319500394641665,48.62167723478234
41.50194206541036,39.800234652504244,60.656114461327775
56.55914687524671,41.654683765207324,46.07895081794703
58.36849667367436,53.152231493906754,45.60900302268806
49.68412693483174,47.61387610153986,39.79627660585243
50.72045491987234,48.934495737188456,51.95103467469062
48.893069723497774,41.541504489725185,58.58155373541513
64.38200782973445,55.1338226111734,57.871307146799666
54.23442529043464,47.61303151609323,68.84877339046014
58.90156729499813,48.9709247349067,55.13996982187609
54.623704642108294,51.98324414198049,56.49871822666819
62.46271787752853,50.8376750126707,68.59318133670763
55.50451102015043,49.307659729708845,65.63345805349331
44.12666365022247,47.17547486028744,46.20495752294181
48.689311978822815,39.33055593254994,52.70333583975169
44.83959973389386,29.775779183945758,88.26655327268486
60.830940017868556,43.40159021944092,60.35596888539021
60.94060345486105,46.07694672286357,55.8558343477377
52.76241188044477,45.903046799055204,45.862648716400315
49.967661015334215,51.184394724510895,67.83268095574923
50.71296106933934,45.334010639192144,55.06473257314394
45.607500594188195,50.898208918603615,53.203141455877244
46.54404884659681,50.36985988209203,62.20714535141474
49.09930433734192,41.255176504684556,58.258396946622554
57.31181048680902,50.07541076938891,56.03217761574041
47.35549778473033,39.25852723959815,58.79261050899595
38.76754176064394,39.70150448972524,74.81221749657084
57.55684571018594,41.54329763234708,55.38814315427936
62.64588951152987,45.08946051381159,22.32299804107174
50.402284984273194,50.26504492608328,44.08345213539087
47.431504489725114,55.29644505627982,74.40039803270133
57.77156729499805,39.152655072255584,55.00920800709406
59.557667371189694,47.18864649428869,52.20902126470082
55.05672645549538,48.58807438095124,88.5668405900035
57.57303915757416,50.40890368343588,50.287134750882615
60.112717877528496,55.214801734272214,77.47399535623026
48.094862866119755,49.14936714261492,31.67793181401771
49.08099646728617,61.21348604816569,55.801307146799786
57.80643870042445,47.04808966391306,59.07909935293557
56.69148920676335,45.67012599834578,58.10853148427478
54.96043963691058,50.49238895600186,47.441330071242646
49.733839179760906,34.843548465638946,63.6114522849839
51.296640725779625,41.836319445734006,62.33195266594254
52.66625959951223,39.92467612372647,59.12668953371633
48.09159786092184,56.894566183942345,47.91280957529972
48.1654273379763,43.578840878162964,58.04206896158189
62.72879502927728,46.24231086776709,45.59731089274351
48.64621843305642,46.05003262714908,50.742320232626525
51.6897113471034,52.70658723541334,90.77236559380594
55.32778366682885,45.6591392337659,63.505819064776006
48.45045491987237,41.28948343825422,60.04931962030395
53.56508313348803,38.394769494923096,71.99001734418738
43.21646926634821,45.77516122172263,59.39048548579595
50.58013363982661,52.54058053041818,69.89245304690053
40.61964854183057,47.976423417462684,69.27456746956796
65.704088727427,45.29515358024179,37.8814281248691
46.66657027902576,42.78653971310209,63.37027581895995
58.14158257796012,50.31123837347158,71.3158708317635
48.40329763234698,49.372930503415745,60.88142640149033
61.60619550861361,52.10311724580902,51.97260754994454
57.95523930995736,48.84408872742705,62.18825476748884
61.4802668918536,48.820095432421965,89.67999694104242
54.11231850924804,54.73658723541325,57.384683765207456
56.64971134710336,52.51848139071251,27.162534581892942
53.89313252877088,42.817275644390136,55.707168275857384
45.62647690782926,51.878074380951205,35.225470227810774
58.58906114553099,36.24615562778351,84.1418058043792
60.21670353105259,57.54058053041817,69.19235967570359
50.00444057339638,53.59708761637137,36.894270837343356
42.87941299150049,42.07549014324934,63.80186693622659
42.77919272413226,51.62953096056545,58.2654014544824
44.07202779512613,39.588042141602045,60.04689155907113
34.37262283290639,44.593368079100856,64.22824712600777
51.502748443452134,48.667024811098315,62.82212837005062
55.98452630311215,51.395216385514686,67.33668189223562
56.94368171766564,49.11018880361871,61.19027581896012
64.04884383721402,47.00159021944094,71.35909423275302
55.809390067057706,50.04945287233062,51.81992525861614
45.417713220075285,43.19461967430885,59.772890622585464
51.9249821208102,54.97878738779633,54.90680582935556
54.12482465871521,36.3780497830829,73.430364507727
56.13630416277216,46.846931439901695,62.199954538914454
68.91943758936861,52.78385317709703,57.07570745156626
45.66119849264126,58.3087721048345,60.79828829246395
56.54273316049034,44.380540649588056,66.62769793711345
54.834010639192215,49.167338449663006,40.19873055057889
52.62410401038893,47.373767447381354,65.92422750975618
46.565412055014406,59.81888075899312,49.83100114971626
46.92418338424932,55.94625831388646,84.04852211941488
64.44931069319729,39.32623371601832,48.1714310839202
38.953758132475,55.94530211523036,38.083441534859105
51.1448552246388,41.54072739198136,44.91079616530965
50.8115902194408,46.12336043762002,65.04380565478613
50.98569216860439,46.46726036142829,51.1090212647008
52.67726800290919,57.94193609735488,52.569985104837826
48.348348138685736,41.90256170105897,66.1670630185032
62.603202975524795,50.23890368343598,54.999140519392085
50.16296106933942,49.654974479329354,68.4030022357951
57.63157493647918,56.36511537283707,67.3391621582083
52.95150448972504,42.29241952192564,81.58715126951677
60.64788763855785,44.28864649428874,53.13984292570481
70.4990000136837,42.35434720219979,62.985665847357495
54.001903858005704,52.7781601106669,65.158097305394
